,block_id,taz_id
129513,250250709002005,314
129515,250250711011000,124
129516,250250711011001,126
129517,250250711011002,125
129530,250250711012000,129
129531,250250711012001,128
129532,250250711012002,127
129549,250250711013005,315
129551,250250712011001,121
129590,250250801001005,132
129596,250250801001011,316
129614,250250801001029,317
129641,250250801001056,329
129642,250250801002000,323
129660,250250803001014,322
129695,250250804012000,320
129706,250250804012011,321
129740,250250806011008,290
129770,250250806013007,325
129778,250250808011000,289
129781,250250808011003,288
129785,250250808011007,292
129795,250250808012000,291
129817,250250809002005,294
129828,250250810011000,283
129831,250250810011003,284
129832,250250810011004,285
129835,250250810011007,286
129836,250250810011008,293
129837,250250810011009,287
129876,250250811001001,295
129879,250250811001004,296
129897,250250811003000,297
129903,250250811003006,300
129906,250250812001002,301
129914,250250812002000,299
129915,250250812002001,298
129925,250250813001000,334
129932,250250813001007,344
129939,250250813002000,324
129941,250250813002002,332
129944,250250813002005,333
130028,250250817001001,326
130031,250250817001004,327
130049,250250817003006,335
130074,250250818001000,328
130086,250250818003002,337
130090,250250819001000,336
130109,250250819003001,340
130151,250250821001000,341
130165,250250821002005,346
130174,250250901001000,342
130208,250250901004000,371
130220,250250902001000,338
130222,250250902001002,339
130239,250250903001000,366
130263,250250904001000,330
130323,250250907001000,134
130334,250250907001011,354
130356,250250907003008,353
130358,250250907004001,133
130379,250250907004022,318
130383,250250909011000,355
130386,250250909011003,356
130387,250250909011004,358
130401,250250909012001,357
130431,250250910011000,363
130437,250250910011006,362
130439,250250910011008,365
130450,250250910012008,378
130453,250250910013000,360
130471,250250910014001,359
130494,250250911002001,361
130545,250250912003010,364
130549,250250913001000,319
130569,250250914001000,331
130622,250250916001000,367
130647,250250917001003,368
130656,250250917003000,369
130687,250250919001000,370
130753,250250921011000,377
130758,250250921011005,383
130775,250250921012011,376
130803,250250921013026,387
130831,250250922001000,375
130857,250250922003000,374
130875,250250923001000,373
130905,250250924001000,372
130931,250250924004000,350
130947,250251001002000,379
130970,250251001004000,352
131000,250251002001000,388
131034,250251003001000,380
131035,250251003001001,389
131068,250251004001000,391
131069,250251004001001,381
131081,250251004003000,390
131096,250251005001000,382
131147,250251006011000,386
131156,250251006012000,385
131174,250251006014000,384
131239,250251007001000,393
131248,250251007002000,394
131326,250251008001003,392
131373,250251008004024,395
131411,250251009001000,400
131425,250251009002006,401
131441,250251009004001,402
131460,250251010011000,406
131473,250251010011013,408
131493,250251010013000,409
131497,250251010013004,407
131536,250251010022000,403
131581,250251011011000,405
131604,250251011021000,404
131642,250251101031000,348
131659,250251101032000,311
131662,250251101032003,425
131665,250251101033002,310
131686,250251101034000,423
131718,250251102011000,424
131731,250251102011013,412
131794,250251104012000,426
131820,250251104031006,413
131825,250251104032003,427
131847,250251104035003,428
131850,250251105011000,431
131897,250251105021000,430
131939,250251106011000,433
131952,250251106011013,442
131961,250251106011022,441
131982,250251106012000,432
132021,250251106073000,429
132055,250251201031000,307
132075,250251201041003,309
132099,250251201051000,306
132149,250251201053000,302
132169,250251202011000,308
132180,250251202012000,345
132198,250251202013000,347
132210,250251203011000,343
132254,250251204001000,305
132319,250251205001000,304
132339,250251206001000,303
132393,250251301002000,447
132463,250251301004005,443
132481,250251301005000,444
132622,250251303001000,439
132641,250251303002001,440
132705,250251304021000,445
132710,250251304021005,438
132721,250251304022000,446
132731,250251304022010,437
132770,250251304024000,436
132798,250251304041000,435
132841,250251304061000,422
132853,250251304062000,434
132899,250251401021000,416
132910,250251401022001,421
132919,250251401022010,420
133005,250251401051014,411
133019,250251401052002,415
133066,250251402011000,417
133070,250251402011004,419
133149,250251402023000,418
133274,250251403004000,414
133315,250251404002000,410
133396,250259801011000,396
133407,250259801011011,397
133412,250259801011016,398
133422,250259801011026,399
133463,250259803001025,349
133716,250259811004000,351
133775,250259812021000,141
133802,250259812021027,159
133852,250259813002034,184
133861,250259813002043,183
134002,250259815021010,190
134015,250259817001000,71
134108,250251601011000,460
134112,250251601011004,457
134114,250251601012000,455
134115,250251601012001,461
134122,250251601012008,467
134152,250251601015006,456
134156,250251602001002,459
134168,250251602002005,458
134190,250251603001000,462
134224,250251604001000,472
134225,250251604001001,477
134227,250251604001003,473
134240,250251604001016,463
134242,250251604001018,466
134243,250251604001019,464
134270,250251604001046,465
134338,250251605012000,474
134344,250251605012006,471
134363,250251605021000,469
134375,250251605021012,470
134384,250251605022000,468
134409,250251606011000,475
134443,250251606021007,476
134514,250251701001000,490
134554,250251701004000,491
134592,250251701007000,489
134603,250251702001000,492
134630,250251702004000,493
134638,250251702004008,499
134650,250251703001000,501
134675,250251703002008,500
134695,250251703002028,495
134705,250251703002038,498
134799,250251703006000,497
134830,250251704001005,496
134851,250251704002006,486
134909,250251705011000,484
134915,250251705011006,485
134923,250251705011014,483
134928,250251705011019,480
134967,250251705021000,494
135018,250251706011000,487
135032,250251706012000,488
135056,250251706012024,481
135110,250251707011000,479
135133,250251707011023,478
135171,250251707021006,482
135303,250251801011000,454
135348,250251801013004,453
135361,250251801013017,450
135362,250251801013018,452
135410,250251802003001,451
135473,250251803013009,448
135491,250251804001001,449
135630,250277001001000,3277
135701,250277001002000,3294
135754,250277001003000,3337
135790,250277001004000,3317
135820,250277001005000,3319
135924,250277031001000,3308
135964,250277031002000,3313
136006,250277031003000,3312
136068,250277032001000,3310
136127,250277032002000,3306
136183,250277032003000,3309
136241,250277033001000,3311
136310,250277033002000,3289
136412,250277361001000,2863
136448,250277361002000,2937
136466,250277361003000,2865
136470,250277361003004,2881
136497,250277362001000,2873
136515,250277362002000,2864
136541,250277362003000,2985
136554,250277362003013,2984
136580,250277363001000,2823
136586,250277363001006,2833
136598,250277363001018,2825
136653,250277363002000,2862
136678,250277363003000,2983
136692,250277364001000,2831
136704,250277364002000,2757
136742,250277364003000,2832
136757,250277365001000,2755
136776,250277365002000,2756
136783,250277365002007,2753
136813,250277365003000,2752
136847,250277365004000,2834
136856,250277365004009,2939
136863,250277365004016,2835
136883,250277365005000,2754
136906,250277365005023,2751
136934,250277221001000,2802
137024,250277221002000,2891
137067,250277221003000,2803
137187,250277221004000,2875
137216,250277171001000,2302
137238,250277171002000,2303
137266,250277171002028,2304
137356,250277471011000,2405
137386,250277471011030,2407
137422,250277471012000,2406
137515,250277471021010,2408
137599,250277151001000,2227
137609,250277151001010,2225
137663,250277151001064,2226
137795,250277181001000,3049
137882,250277181002000,3065
137898,250277181003000,3066
137923,250277181004000,3062
137956,250277601001000,2847
138003,250277601002000,2845
138046,250277601003000,2850
138101,250277561011000,2852
138164,250277561012000,2913
138178,250277561012014,2876
138255,250277561021000,2856
138267,250277561021012,2912
138345,250277561022000,2906
138429,250277561023000,2903
138481,250277161001000,2243
138503,250277161001022,2247
138520,250277161002000,2246
138523,250277161002003,2244
138538,250277161003001,2241
138685,250277162001000,2242
138746,250277163001000,2245
138791,250277521001000,2799
138847,250277521002000,3029
138905,250277521003000,2785
138977,250277521004000,2759
139049,250277551001000,2911
139086,250277551002000,2919
139118,250277552001000,2901
139154,250277552002000,2902
139203,250277552003000,2908
139238,250277552004000,2900
139296,250277552005000,2904
139345,250277591001000,2849
139407,250277591002000,2854
139456,250277101001000,3356
139520,250277101002000,3363
139544,250277101003000,3392
139567,250277101004000,3365
139583,250277102001000,3385
139597,250277102002000,3386
139611,250277102003000,3295
139635,250277102004000,3380
139646,250277102005000,3286
139697,250277102006000,3282
139719,250277103001000,3280
139750,250277103002000,3291
139830,250277104001000,3388
139911,250277104002000,3283
139935,250277105001000,3389
139953,250277105002000,3285
139982,250277105003000,3284
139999,250277106001000,3364
140028,250277106002000,3377
140047,250277106003000,3379
140081,250277106004000,3378
140106,250277106005000,3384
140133,250277107001000,3382
140158,250277107002000,3383
140196,250277108001000,3345
140215,250277108002000,3346
140235,250277108003000,3387
140269,250277110001000,3366
140291,250277110002000,3391
140309,250277110003000,3381
140327,250277111001000,3347
140370,250277111002000,3279
140414,250277071001000,3324
140466,250277071002000,3325
140529,250277071003000,3331
140546,250277072001000,3322
140588,250277073001000,3330
140596,250277073002000,3326
140633,250277073003000,3328
140652,250277074001000,3321
140708,250277074002000,3329
140721,250277074003000,3327
140795,250277075001000,3320
140871,250277075002000,3316
140928,250277075003000,3323
140955,250277381001000,3009
140986,250277381002000,3028
141014,250277381003000,3023
141046,250277382011000,3007
141079,250277382012000,3008
141122,250277382021000,3018
141194,250277382022000,3017
141249,250277613001000,3106
141293,250277613002000,3075
141320,250277613002027,3076
141357,250277613003000,3085
141390,250277231001000,2841
141541,250277231002000,2843
141573,250277614001000,2222
141577,250277614001004,2224
141588,250277614001015,2221
141626,250277614002000,2223
141729,250277614005000,2220
141769,250277614006000,2219
141972,250277281001000,2943
142004,250277281002000,2770
142018,250277281003000,2942
142050,250277282001000,3059
142068,250277282002000,3067
142079,250277282003000,2804
142092,250277282004000,2769
142108,250277283001000,2992
142118,250277283001010,2993
142136,250277283002000,2768
142140,250277283002004,2994
142175,250277283003000,2811
142204,250277284001000,2813
142206,250277284001002,2814
142208,250277284001004,2805
142224,250277284002000,2763
142252,250277284003000,2810
142285,250277284003033,2812
142313,250277451001000,2397
142343,250277451001030,2398
142393,250277451002020,2399
142409,250277451003000,2400
142441,250277061001000,3292
142530,250277061002000,3278
142605,250277131001000,2236
142611,250277131001006,2238
142626,250277131001021,2237
142627,250277131001022,2239
142640,250277131001035,2240
143074,250277351001000,2952
143097,250277351002000,2857
143129,250277351003000,2950
143152,250277351003023,2954
143158,250277351003029,2883
143200,250277351004000,2976
143209,250277351004009,2884
143254,250277352001000,2966
143273,250277352001019,2951
143306,250277352002000,2974
143333,250277352003000,2874
143344,250277352003011,2975
143362,250277352004000,2858
143363,250277352004001,2859
143384,250277091001000,3288
143426,250277091002000,3357
143435,250277091003000,3358
143448,250277092011000,3376
143471,250277092012000,3361
143480,250277092013000,3360
143500,250277092014000,3353
143534,250277092021000,3272
143636,250277092022000,3354
143674,250277092023000,3373
143695,250277094001000,3375
143762,250277094002000,3393
143788,250277095011000,3274
143823,250277095021000,3355
143833,250277095022000,3349
143875,250277095023000,3394
143896,250277096001000,3362
143921,250277096002000,3372
144011,250277096003000,3370
144037,250277097011000,3390
144056,250277097012000,3367
144080,250277097013000,3368
144093,250277097014000,3369
144129,250277097015000,3359
144152,250277097021000,3374
144181,250277097022000,3371
144192,250277121011000,3340
144230,250277121012000,3350
144285,250277121013000,3351
144325,250277121014000,3348
144349,250277121021000,3275
144405,250277121022000,3352
144431,250277461001000,2403
144447,250277461001016,2404
144472,250277461002001,2402
144493,250277461002022,2401
144560,250277441011000,2379
144572,250277441011012,2368
144582,250277441011022,2381
144592,250277441011032,2380
144628,250277441013000,2371
144690,250277441021000,2370
144714,250277441022000,2369
144753,250277442001000,2383
144762,250277442001009,2384
144788,250277442002004,2374
144809,250277442003006,2382
144850,250277442003047,2385
144881,250277442003078,2386
144944,250277442003141,2376
144979,250277442004016,2378
145012,250277442005000,2377
145027,250277443001003,2373
145079,250277443003003,2375
145085,250277443004000,2372
145158,250277371001000,3035
145175,250277371002000,3011
145202,250277371003000,2836
145247,250277371003045,3019
145327,250277371004000,2797
145359,250277372001000,3014
145371,250277372002000,3034
145399,250277373001000,3013
145427,250277373002000,3012
145456,250277373003000,3016
145469,250277373003013,3138
145493,250277373004000,3020
145501,250277373004008,3015
145536,250277481001000,2409
145548,250277481001012,2410
145600,250277231003000,2842
145707,250277401011000,3253
145709,250277401011002,3081
145711,250277401011004,3252
145717,250277401011010,3251
145742,250277401012011,3084
145759,250277401012028,3261
145765,250277401012034,3263
145769,250277401012038,3250
145771,250277401012040,3260
145814,250277401013026,3052
145840,250277401021000,3268
145842,250277401021002,3050
145880,250277401021040,3051
145898,250277401022000,2997
145908,250277401022010,3257
145945,250277401023000,3249
145975,250277402001003,3083
145979,250277402001007,3254
145982,250277402001010,3256
146055,250277402003017,3255
146063,250277501001000,3041
146068,250277501001005,3038
146075,250277501001012,3047
146079,250277501002001,3032
146111,250277501003000,3040
146145,250277501003034,3033
146188,250277502001000,3031
146201,250277502001013,3030
146230,250277502002000,3045
146231,250277502002001,3006
146235,250277502002005,3043
146242,250277502002012,3039
146247,250277502002017,3042
146295,250277502003006,3037
146325,250277502004000,3027
146350,250277502004025,3036
146378,250277503001019,3044
146404,250277251001000,2955
146486,250277251002000,2861
146507,250277251003000,2880
146523,250277251004000,2860
146536,250277251005000,2848
146635,250277211011000,2878
146786,250277531001000,2927
146833,250277531002000,2933
146834,250277531002001,2914
146835,250277531002002,2929
146840,250277531002007,2930
146855,250277531003000,2910
146907,250277531004000,2882
146908,250277531004001,2887
146932,250277531004025,2932
146937,250277531004030,2938
146976,250277531005000,2837
146979,250277531005003,2839
146998,250277531005022,2838
147023,250277532001000,2928
147025,250277532001002,2935
147086,250277532002000,2931
147153,250277532003000,2934
147158,250277532003005,2936
147193,250277271001000,2948
147228,250277271001035,2973
147234,250277271001041,2944
147253,250277271002000,2965
147279,250277271003000,2945
147299,250277271003020,2949
147329,250277042002000,3273
147502,250277042001000,3290
147635,250277201001000,2762
147709,250277201002000,2760
147790,250277022002000,3300
147981,250277211021000,2761
148095,250277211022000,2940
148139,250277211023000,2941
148215,250277391001000,3077
148280,250277391002000,3088
148297,250277391003000,3104
148333,250277391004000,3079
148346,250277391004013,3074
148354,250277391005000,3070
148370,250277391005016,3078
148395,250277392001000,3105
148424,250277392002000,3103
148471,250277392003000,3115
148495,250277392004000,3116
148532,250277393001000,3237
148558,250277393002000,3102
148601,250277394001000,3080
148609,250277394001008,3259
148623,250277394002000,3082
148628,250277394002005,3236
148649,250277394003000,3053
148669,250277394004000,3054
148695,250277394005000,3055
148704,250277395001000,3061
148757,250277395002000,3235
148765,250277395003000,3063
148837,250277395004000,3060
148911,250277411011000,2291
148914,250277411011003,2292
148923,250277411011012,2289
148925,250277411011014,2290
148933,250277411011022,2288
148955,250277411012013,2294
149040,250277411021001,2287
149151,250277411023000,2293
149202,250277571001000,2915
149222,250277571002000,2916
149239,250277571003000,2917
149261,250277571004000,2898
149280,250277572001000,2907
149293,250277572002000,2893
149316,250277572003000,2892
149342,250277573001000,2894
149363,250277573002000,2899
149394,250277574001000,2897
149406,250277574002000,2896
149419,250277574003000,2895
149446,250277575001000,2905
149504,250277575002000,2909
149515,250277575003000,2872
149529,250277575004000,2871
149576,250277261001000,2946
149628,250277261002000,2953
149633,250277261002005,2885
149701,250277261003000,2855
149734,250277261004000,2853
149791,250277261005000,2886
149834,250277262001000,2959
149850,250277262002000,2947
149874,250277262003000,2957
149888,250277262004000,2958
149901,250277262005000,2956
149933,250277191001000,3271
150077,250277191002000,3296
150157,250277191003000,3287
150213,250277191004000,3297
150250,250277581011000,2867
150410,250277581021000,2869
150498,250277581022000,2844
150591,250277581023000,2868
150622,250277581024000,2877
150662,250277581025000,2870
150702,250277511011000,3024
150718,250277511011016,2840
150824,250277511012000,3025
150865,250277511013000,3010
150900,250277511021000,2798
150911,250277511021011,2796
150971,250277511022000,3026
151043,250277051001000,3301
151077,250277051002000,3303
151160,250277051003000,3304
151264,250277051004000,3298
151329,250277051005000,3299
151401,250277431001000,2998
151422,250277431001021,2999
151454,250277431002000,3048
151474,250277431002020,3021
151519,250277431003000,3022
151548,250277431004000,3005
151554,250277431004006,3046
151604,250277491001000,2411
151623,250277491001019,2412
151651,250277491001047,2416
151668,250277491001064,2415
151680,250277491002000,2414
151921,250277492002000,2413
152011,250277611001000,2888
152047,250277611002000,2866
152083,250277611003000,2879
152144,250277611004000,2846
152222,250277541001000,2784
152349,250277541002000,2758
152394,250277541003000,2783
152465,250277541004000,2922
152497,250277542001000,2925
152528,250277542002000,2923
152571,250277543001000,2924
152589,250277543002000,2920
152623,250277544001000,2921
152641,250277544002000,2918
152666,250277544003000,2926
152691,250277423001000,3002
152731,250277423002005,3003
152754,250277423003016,3073
152757,250277423004000,3244
152774,250277423005000,3266
152787,250277424011000,3004
152828,250277424012000,3001
152876,250277424021000,3262
152880,250277424021004,3264
152887,250277424021011,3258
152889,250277424021013,3247
152906,250277424021030,3248
152908,250277424021032,3245
152910,250277424021034,3246
152952,250277612001000,2996
152960,250277612001008,2995
152961,250277612001009,3241
152993,250277612002000,3000
152995,250277612002002,3267
152996,250277612002003,3243
153009,250277612002016,3242
153117,250277612003046,3240
153137,250277612003066,3265
153147,250277291001000,3058
153203,250277291002000,3057
153230,250277291003000,3072
153232,250277291003002,3071
153277,250277292001000,3056
153318,250277292002000,3239
153383,250277292003000,3238
153399,250277241001000,2889
153482,250277241002000,2890
153527,250277241003000,2851
153598,250277081001000,3315
153667,250277081002000,3318
153692,250277081003000,3281
153744,250277081004000,3314
153787,250277081005000,3336
153876,250277011001000,3307
154006,250277011002000,3335
154034,250277011003000,3332
154059,250277011004000,3305
154137,250277011005000,3333
154161,250277011006000,3334
154190,250277022001000,3302
154305,250277301001000,3068
154326,250277301002000,3069
154348,250277301003000,3220
154378,250277301004000,3225
154406,250277301005000,2806
154439,250277302001000,3064
154463,250277302002000,3222
154488,250277302003000,3219
154500,250277302004000,3213
154515,250277302005000,3217
154529,250277302006000,3230
154547,250277303001000,3210
154563,250277303002000,3229
154576,250277303002013,3216
154602,250277303003000,3212
154614,250277303004000,3211
154625,250277303005000,3214
154642,250277304011000,3135
154665,250277304012000,3134
154668,250277304012003,3218
154695,250277304013000,3228
154698,250277304013003,3233
154700,250277304014000,3130
154701,250277304014001,3234
154708,250277304021000,3209
154734,250277304022000,3221
154749,250277305001000,3226
154786,250277305002000,3215
154825,250277305002039,3122
154838,250277305003001,3227
154874,250277305003037,3118
154928,250277306001000,2766
154964,250277306002000,2815
154978,250277306002014,2808
154998,250277306004000,2765
155016,250277306005000,3231
155040,250277307001000,2764
155058,250277307002000,2972
155077,250277307003000,2987
155086,250277307004000,2960
155094,250277307004008,2970
155110,250277307005000,2988
155122,250277307006000,2989
155133,250277307006011,2990
155149,250277308011000,2767
155164,250277308012000,3136
155166,250277308012002,2807
155199,250277308013000,2800
155214,250277308021000,2801
155223,250277308022000,2774
155231,250277308022008,2809
155242,250277309011000,2816
155250,250277309011008,2817
155254,250277309012000,2773
155262,250277309012008,2780
155268,250277309012014,2779
155277,250277309013000,2968
155278,250277309013001,2969
155279,250277309013002,2967
155293,250277309021000,2963
155299,250277309022000,2961
155312,250277309023000,2964
155316,250277309023004,2991
155325,250277310011000,2962
155328,250277310011003,2971
155355,250277310021000,2977
155367,250277310022000,2820
155392,250277310023000,2978
155414,250277310024000,2986
155424,250277311011000,2794
155434,250277311012000,2776
155447,250277311013000,2777
155461,250277311014000,2793
155479,250277311021000,2772
155486,250277311022000,2771
155500,250277311023000,2778
155511,250277312021000,2792
155514,250277312031000,2791
155519,250277312031005,2819
155529,250277312032000,2790
155538,250277312033000,2795
155546,250277312034000,3164
155556,250277312041000,2818
155561,250277312041005,2821
155572,250277312042000,2789
155578,250277313001000,3165
155586,250277313002000,3167
155591,250277313002005,3163
155600,250277313003000,3157
155605,250277313003005,3166
155618,250277314001000,3159
155624,250277314002000,3158
155632,250277314003000,3184
155641,250277314004000,3168
155655,250277314005000,2775
155669,250277315001000,3177
155675,250277315002000,3172
155681,250277315003000,3179
155683,250277315003002,3175
155692,250277315004000,3176
155698,250277315005000,3171
155700,250277315005002,3185
155710,250277316001000,3117
155712,250277316001002,3232
155724,250277316002000,3195
155731,250277316003000,3174
155742,250277316004000,3112
155747,250277316004005,3173
155756,250277316005000,3111
155766,250277316006000,3110
155781,250277317001000,3125
155782,250277317001001,3124
155783,250277317001002,3123
155799,250277317001018,3126
155806,250277317001025,3121
155813,250277317001032,3197
155815,250277317001034,3196
155816,250277317001035,3193
155818,250277317001037,3194
155823,250277317001042,3190
155828,250277317001047,3192
155837,250277317001056,3169
155840,250277317001059,3191
155857,250277317001076,3155
155869,250277317002000,3189
155878,250277317002009,3170
155887,250277317002018,3162
155892,250277318001000,3095
155903,250277318002000,3099
155921,250277318003000,3120
155928,250277318004000,3098
155942,250277318005000,3208
155948,250277318006000,3094
155956,250277318006008,3097
155985,250277319001000,3100
156003,250277319002000,3224
156018,250277319003000,3223
156032,250277319004000,3101
156052,250277320011000,3114
156074,250277320021000,3129
156080,250277320021006,3131
156106,250277320022000,3132
156112,250277320022006,3133
156155,250277320023000,3096
156171,250277320023016,3127
156206,250277322011000,3087
156223,250277322012000,3128
156226,250277322012003,3119
156228,250277322012005,3113
156242,250277322021000,3108
156262,250277322022000,3199
156278,250277322023000,3207
156283,250277322023005,3206
156296,250277322031000,3109
156303,250277322032000,3204
156316,250277322033000,3205
156338,250277323011000,3107
156368,250277323012000,3093
156394,250277323013000,3086
156421,250277323021000,3202
156446,250277323022000,3200
156462,250277324001000,3201
156474,250277324002000,3152
156488,250277324003000,3139
156499,250277324004000,3140
156511,250277324005000,3142
156522,250277324006000,3203
156530,250277325001000,3154
156532,250277325001002,3178
156593,250277325002000,3160
156613,250277326001000,3141
156624,250277326002000,3186
156630,250277326003000,3187
156636,250277326004000,3146
156644,250277326005000,3188
156656,250277327001000,3153
156664,250277327002000,3151
156672,250277327003000,3143
156687,250277327004000,3144
156703,250277328011000,3091
156733,250277328011030,3137
156753,250277328012000,3092
156785,250277328021000,3089
156826,250277328022000,3090
156841,250277328023000,3198
156852,250277329011000,3145
156857,250277329011005,3148
156869,250277329011017,2787
156886,250277329011034,2788
156901,250277329012000,3147
156913,250277329013000,3149
156922,250277329014000,2829
156926,250277329014004,2827
156936,250277329014014,3156
156955,250277329015000,2786
156962,250277329021000,3150
156985,250277330001000,3161
156991,250277330001006,2781
156992,250277330001007,3182
157007,250277330002000,2782
157075,250277330003000,3180
157085,250277330003010,3183
157086,250277330003011,3181
157097,250277331011000,2828
157146,250277331011049,2830
157274,250277331011177,2824
157293,250277331011196,2981
157305,250277331012000,2979
157306,250277331012001,2826
157331,250277331021000,2822
157350,250277331022000,2982
157354,250277331022004,2980
157373,209100,209100
157374,209099,209099
157375,209098,209098
157376,209097,209097
157377,209096,209096
157378,209095,209095
157379,209094,209094
157380,209093,209093
157381,209092,209092
157382,209091,209091
157383,209090,209090
157384,209089,209089
157385,209088,209088
157386,209087,209087
157387,209086,209086
157388,209085,209085
157389,209084,209084
157390,209083,209083
157391,209082,209082
157392,209081,209081
157393,209080,209080
157394,209079,209079
157395,209078,209078
157396,209077,209077
157397,209076,209076
157398,209075,209075
157399,209074,209074
157400,209073,209073
157401,209072,209072
157402,209071,209071
157403,209070,209070
157404,209069,209069
157405,209068,209068
157406,209067,209067
157407,209066,209066
157408,209065,209065
157409,209064,209064
157410,209063,209063
157411,209062,209062
157412,209061,209061
157413,209060,209060
157414,209059,209059
157415,209058,209058
157416,209057,209057
157417,209056,209056
157418,209055,209055
157419,209054,209054
157420,209053,209053
157421,209052,209052
157422,209051,209051
157423,209050,209050
157424,209049,209049
157425,209048,209048
157426,209047,209047
157427,209046,209046
157428,209045,209045
157429,209044,209044
157430,209043,209043
157431,209042,209042
157432,209041,209041
157433,209040,209040
157434,209039,209039
157435,209038,209038
157436,209037,209037
157437,209036,209036
157438,209035,209035
157439,209034,209034
157440,209033,209033
157441,209032,209032
157442,209031,209031
157443,209030,209030
157444,209029,209029
157445,209028,209028
157446,209027,209027
157447,209026,209026
157448,209025,209025
157449,209024,209024
157450,209023,209023
157451,209022,209022
157452,209021,209021
157453,209020,209020
157454,209019,209019
157455,209018,209018
157456,209017,209017
157457,209016,209016
157458,209015,209015
157459,209014,209014
157460,209013,209013
157461,209012,209012
157462,209011,209011
157463,209010,209010
157464,209009,209009
157465,209008,209008
157466,209007,209007
157467,209006,209006
157468,209005,209005
157469,209004,209004
157470,209003,209003
157471,209002,209002
157472,209001,209001
157473,208992,208992
157474,208991,208991
157475,208990,208990
157476,208989,208989
157477,208988,208988
157478,208987,208987
157479,208986,208986
157480,208985,208985
157481,208984,208984
157482,208983,208983
157483,208982,208982
157484,208981,208981
157485,208980,208980
157486,208979,208979
157487,208978,208978
157488,208977,208977
157489,208976,208976
157490,208975,208975
157491,208974,208974
157492,208973,208973
157493,208972,208972
157494,208971,208971
157495,208970,208970
157496,208969,208969
157497,208968,208968
157498,208967,208967
157499,208966,208966
157500,208965,208965
157501,208964,208964
157502,208963,208963
157503,208962,208962
157504,208961,208961
157505,208960,208960
157506,208959,208959
157507,208958,208958
157508,208957,208957
157509,208956,208956
157510,208955,208955
157511,208954,208954
157512,208953,208953
157513,208952,208952
157514,208951,208951
157515,208950,208950
157516,208949,208949
157517,208948,208948
157518,208947,208947
157519,208946,208946
157520,208945,208945
157521,208944,208944
157522,208943,208943
157523,208942,208942
157524,208941,208941
157525,208940,208940
157526,208939,208939
157527,208938,208938
157528,208937,208937
157529,208936,208936
157530,208935,208935
157531,208934,208934
157532,208933,208933
157533,208932,208932
157534,208931,208931
157535,208930,208930
157536,208929,208929
157537,208928,208928
157538,208927,208927
157539,208926,208926
157540,208925,208925
157541,208924,208924
157542,208923,208923
157543,208922,208922
157544,208921,208921
157545,208920,208920
157546,208919,208919
157547,208918,208918
157548,208917,208917
157549,208916,208916
157550,208915,208915
157551,208914,208914
157552,208913,208913
157553,208912,208912
157554,208911,208911
157555,208910,208910
157556,208909,208909
157557,208908,208908
157558,208907,208907
157559,208906,208906
157560,208905,208905
157561,208904,208904
157562,208903,208903
157563,208902,208902
157564,208901,208901
157565,208822,208822
157566,208821,208821
157567,208820,208820
157568,208819,208819
157569,208818,208818
157570,208817,208817
157571,208816,208816
157572,208815,208815
157573,208814,208814
157574,208813,208813
157575,208812,208812
157576,208811,208811
157577,208810,208810
157578,208809,208809
157579,208808,208808
157580,208807,208807
157581,208806,208806
157582,208805,208805
157583,208804,208804
157584,208803,208803
157585,208802,208802
157586,208801,208801
157587,208800,208800
157588,208799,208799
157589,208798,208798
157590,208797,208797
157591,208796,208796
157592,208795,208795
157593,208794,208794
157594,208793,208793
157595,208792,208792
157596,208791,208791
157597,208790,208790
157598,208789,208789
157599,208788,208788
157600,208787,208787
157601,208786,208786
157602,208785,208785
157603,208784,208784
157604,208783,208783
157605,208782,208782
157606,208781,208781
157607,208780,208780
157608,208779,208779
157609,208778,208778
157610,208777,208777
157611,208776,208776
157612,208775,208775
157613,208774,208774
157614,208773,208773
157615,208772,208772
157616,208771,208771
157617,208770,208770
157618,208769,208769
157619,208768,208768
157620,208767,208767
157621,208766,208766
157622,208765,208765
157623,208764,208764
157624,208763,208763
157625,208762,208762
157626,208761,208761
157627,208760,208760
157628,208759,208759
157629,208758,208758
157630,208757,208757
157631,208756,208756
157632,208755,208755
157633,208754,208754
157634,208753,208753
157635,208752,208752
157636,208751,208751
157637,208750,208750
157638,208749,208749
157639,208748,208748
157640,208747,208747
157641,208746,208746
157642,208745,208745
157643,208744,208744
157644,208743,208743
157645,208742,208742
157646,208741,208741
157647,208740,208740
157648,208739,208739
157649,208738,208738
157650,208737,208737
157651,208736,208736
157652,208735,208735
157653,208734,208734
157654,208733,208733
157655,208732,208732
157656,208731,208731
157657,208730,208730
157658,208729,208729
157659,208728,208728
157660,208727,208727
157661,208726,208726
157662,208725,208725
157663,208724,208724
157664,208723,208723
157665,208722,208722
157666,208721,208721
157667,208720,208720
157668,208719,208719
157669,208718,208718
157670,208717,208717
157671,208716,208716
157672,208715,208715
157673,208714,208714
157674,208713,208713
157675,208712,208712
157676,208711,208711
157677,208710,208710
157678,208709,208709
157679,208708,208708
157680,208707,208707
157681,208706,208706
157682,208705,208705
157683,208704,208704
157684,208703,208703
157685,208702,208702
157686,208701,208701
157687,208638,208638
157688,208637,208637
157689,208636,208636
157690,208635,208635
157691,208634,208634
157692,208633,208633
157693,208632,208632
157694,208631,208631
157695,208630,208630
157696,208629,208629
157697,208628,208628
157698,208627,208627
157699,208626,208626
157700,208625,208625
157701,208624,208624
